Marca,Modelo,Precio,Provincia,Año,Kilometraje,Transmisión,Dirección,Motor,Tracción,Color,Combustible,Enlace
VOLKSWAGEN,GOLF GTI,10900.0,TUNGURAHUA,2000.0,185000.0,MANUAL,HIDRAULICA,1800.0,4x2,AZUL,GASOLINA,
VOLKSWAGEN,PASSAT,11800.0,PICHINCHA,2009.0,150000.0,TIPTRONIC,HIDRAULICA,1800.0,4x2,BLANCO,GASOLINA,
VOLKSWAGEN,GOLF GTI,24800.0,PICHINCHA,2012.0,131658.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,BLANCO,GASOLINA,
VOLKSWAGEN,GOLF GTI,17800.0,ESMERALDAS,2008.0,184000.0,MANUAL,MECANICA,2000.0,4x4,NEGRO,GASOLINA,
VOLKSWAGEN,TOUAREG,12990.0,CARCHI,2009.0,180000.0,MANUAL,ASISTIDA,1000.0,4x4,ROJO,ELECTRICO,
VOLKSWAGEN,TOUAREG,12990.0,PICHINCHA,2009.0,180000.0,AUTOMATICA,ASISTIDA,3000.0,4x4,PLOMO,DIESEL,
VOLKSWAGEN,TOUAREG,15500.0,GUAYAS,2009.0,180000.0,TIPTRONIC,ELECTRONICA,3000.0,4x2,PLOMO,DIESEL,
VOLKSWAGEN,PASSAT,12990.0,PICHINCHA,2014.0,120000.0,AUTOMATICA,MECANICA,1800.0,4x2,BLANCO,GASOLINA,
VOLKSWAGEN,PASSAT CC SPORT,14900.0,PICHINCHA,2014.0,110000.0,DSG,HIDRAULICA,1800.0,4x2,CREMA,GASOLINA,
VOLKSWAGEN,PASSAT ADVANCE,14900.0,PICHINCHA,2014.0,110000.0,DSG,HIDRAULICA,1800.0,4x2,PLOMO,GASOLINA,
VOLKSWAGEN,PASSAT,14900.0,PICHINCHA,2014.0,110000.0,DSG,ELECTRONICA,1800.0,4x2,PLOMO,GASOLINA,
VOLKSWAGEN,PASSAT,17200.0,PICHINCHA,2016.0,115200.0,AUTOMATICA,HIDRAULICA,2000.0,AWD,BLANCO,DIESEL,
MERCEDES BENZ,E300,37990.0,PICHINCHA,2014.0,75000.0,AUTOMATICA,ASISTIDA,3500.0,4x2,PLOMO,GASOLINA,
MERCEDES BENZ,S400 HIBRIDO,39300.0,PICHINCHA,2011.0,77500.0,AUTOMATICA,ELECTRONICA,3500.0,AWD,PLOMO,HIBRIDO,
MERCEDES BENZ,S400 HIBRIDO,38990.0,PICHINCHA,2010.0,35000.0,AUTOMATICA,ELECTRONICA,3500.0,4x2,BLANCO,GASOLINA,
MERCEDES BENZ,S400 HIBRIDO,39500.0,PICHINCHA,2010.0,53000.0,TIPTRONIC,ASISTIDA,3500.0,4x2,NEGRO,HIBRIDO,
MERCEDES BENZ,S 350,42000.0,PICHINCHA,2009.0,52000.0,AUTOMATICA,ELECTRONICA,3500.0,4x2,NEGRO,GASOLINA,
MITSUBISHI,MONTERO 5P,38500.0,TUNGURAHUA,2015.0,105000.0,AUTOMATICA,HIDRAULICA,3800.0,4x4,PLOMO,GASOLINA,
MITSUBISHI,MONTERO GLS,38500.0,TUNGURAHUA,2015.0,105000.0,AUTOMATICA,HIDRAULICA,3800.0,4x4,PLOMO,GASOLINA,
MITSUBISHI,L200,43000.0,PICHINCHA,2020.0,80000.0,MANUAL,HIDRAULICA,2400.0,4x4,PLOMO,DIESEL,
MITSUBISHI,MONTERO GLS,39900.0,PICHINCHA,2021.0,77000.0,AUTOMATICA,HIDRAULICA,3000.0,4x4,BLANCO,GASOLINA,
BMW,X3 XDRIVE 30I,37900.0,PICHINCHA,2017.0,75864.0,TIPTRONIC,HIDRAULICA,2500.0,4x4,BLANCO,GASOLINA,
RENAULT,MEGANE,4900.0,IMBABURA,2003.0,338060.0,MANUAL,HIDRAULICA,1400.0,4x2,BLANCO,GASOLINA,
RENAULT,DUSTER,25000.0,PICHINCHA,2021.0,35000.0,MANUAL,ASISTIDA,2000.0,4x2,PLOMO,GASOLINA,
JAGUAR,X-TYPE,17900.0,PICHINCHA,2003.0,59000.0,MANUAL,HIDRAULICA,2500.0,4x2,PLOMO,GASOLINA,
JAC,T8 LUXURY,21500.0,PICHINCHA,2021.0,28000.0,MANUAL,HIDRAULICA,2000.0,AWD,NEGRO,DIESEL,
JAC,T8,20800.0,PICHINCHA,2023.0,70265.0,MANUAL,HIDRAULICA,2000.0,4x4,PLOMO,DIESEL,
JAC,T8 LUXURY,21950.0,PICHINCHA,2022.0,73456.0,MANUAL,HIDRAULICA,2000.0,4x4,AZUL,DIESEL,
BMW,525I,9800.0,GUAYAS,2003.0,255000.0,AUTOMATICA,HIDRAULICA,3000.0,4x2,PLOMO,GASOLINA,
JAC,T6,17900.0,PICHINCHA,2022.0,61000.0,MANUAL,MECANICA,2400.0,4x2,BLANCO,GASOLINA,
JAC,T6,17900.0,PICHINCHA,2022.0,52000.0,AUTOMATICA,ASISTIDA,2000.0,4x2,PLOMO,GASOLINA,
JAC,T6,17600.0,PICHINCHA,2019.0,60164.0,MANUAL,HIDRAULICA,1900.0,4x4,CAFE,DIESEL,
JAC,T8 LUXURY,18000.0,PICHINCHA,2020.0,92800.0,MANUAL,HIDRAULICA,2000.0,4x4,PLOMO,GASOLINA,
JAC,T8 LUXURY,18600.0,PICHINCHA,2020.0,110000.0,MANUAL,MECANICA,4000.0,4x4,AMARILLO,GASOLINA,
JEEP,NEW COMPASS LONGITUDE,21900.0,PICHINCHA,2018.0,52000.0,AUTOMATICA,ASISTIDA,2400.0,AWD,NEGRO,GASOLINA,
CHEVROLET,AUSTIN 1000,27460.0,CANAR,2002.0,136813.0,TIPTRONIC,MECANICA,2200.0,AWD,NARANJA,ELECTRICO,
MAZDA,BT-50,27900.0,PASTAZA,2019.0,100000.0,SPEEDTRONIC,ELECTRONICA,1451.0,4x4,AMARILLO,GASOLINA,
MAZDA,BT-50,28900.0,PICHINCHA,2019.0,164000.0,MANUAL,HIDRAULICA,3200.0,4x4,AZUL,DIESEL,
MAZDA,BT-50,28900.0,PICHINCHA,2019.0,164000.0,MANUAL,HIDRAULICA,3200.0,4x4,AZUL,DIESEL,
AUDI,Q5,45900.0,PICHINCHA,2018.0,43000.0,TIPTRONIC,ELECTRONICA,2000.0,4x4,NEGRO,GASOLINA,
AUDI,Q7,49900.0,GUAYAS,2018.0,120109.0,AUTOMATICA,ELECTRONICA,2000.0,AWD,PLOMO,GASOLINA,
AUDI,Q7,49700.0,GUAYAS,2017.0,109674.0,TIPTRONIC,ELECTRONICA,2000.0,AWD,AZUL,GASOLINA,
AUDI,A3,9990.0,PICHINCHA,2009.0,215000.0,AUTOMATICA,HIDRAULICA,1800.0,4x2,PLOMO,GASOLINA,
AUDI,Q3,26900.0,PICHINCHA,2014.0,90320.0,AUTOMATICA,HIDRAULICA,2000.0,4x4,NEGRO,GASOLINA,
CHANGAN,CS 15,9900.0,PICHINCHA,2019.0,47963.0,MANUAL,HIDRAULICA,1400.0,4x2,BLANCO,GASOLINA,
AUDI,Q7,29800.0,GUAYAS,2012.0,111000.0,AUTOMATICA,ASISTIDA,3000.0,AWD,PLOMO,GASOLINA,
AUDI,A4,33900.0,GUAYAS,2022.0,33000.0,AUTOMATICA,ASISTIDA,1598.0,4x2,PLOMO,GASOLINA,
AUDI,Q5,30500.0,ESMERALDAS,2017.0,84000.0,TIPTRONIC,HIDRAULICA,2000.0,AWD,PLOMO,GASOLINA,
AUDI,A4,33900.0,GUAYAS,2022.0,33000.0,AUTOMATICA,ELECTRONICA,2000.0,4x2,PLOMO,GASOLINA,
AUDI,Q5,33500.0,IMBABURA,2016.0,75000.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,BLANCO,GASOLINA,
AUDI,S4,42000.0,PICHINCHA,2007.0,93500.0,TIPTRONIC,HIDRAULICA,2000.0,AWD,MORADO,GASOLINA,
AUDI,Q5 QUATTRO,35990.0,GUAYAS,2018.0,85000.0,TIPTRONIC,ELECTRONICA,2000.0,4x4,AZUL,GASOLINA,
AUDI,A4,39800.0,PICHINCHA,2021.0,24001.0,DSG,HIDRAULICA,2000.0,4x2,NEGRO,GASOLINA,
AUDI,A5,42800.0,PICHINCHA,2016.0,63540.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,PLOMO,GASOLINA,
AUDI,A4,40900.0,PICHINCHA,2022.0,17541.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,NEGRO,GASOLINA,
AUDI,Q7,19900.0,GUAYAS,2011.0,95211.0,AUTOMATICA,HIDRAULICA,3000.0,AWD,CAFE,GASOLINA,
AUDI,Q5,19500.0,PICHINCHA,2011.0,127260.0,AUTOMATICA,ELECTRONICA,2000.0,4x2,AZUL,GASOLINA,
AUDI,Q5,19900.0,PICHINCHA,2010.0,133000.0,TIPTRONIC,MECANICA,2000.0,4x2,ROJO,GASOLINA,
AUDI,Q5,18000.0,PICHINCHA,2010.0,148000.0,AUTOMATICA,ASISTIDA,3200.0,AWD,PLOMO,GASOLINA,
AUDI,A3,22900.0,PICHINCHA,2015.0,80000.0,AUTOMATICA,ELECTRONICA,1800.0,4x4,PLOMO,GASOLINA,
AUDI,A3,25000.0,GUAYAS,2018.0,60000.0,SPEEDTRONIC,HIDRAULICA,1200.0,4x2,PLOMO,GASOLINA,
AUDI,A4,26577.0,PICHINCHA,2019.0,75200.0,TIPTRONIC,HIDRAULICA,1400.0,4x2,PLOMO,GASOLINA,
AUDI,Q3 TFSI,22990.0,IMBABURA,2018.0,63000.0,AUTOMATICA,ELECTRONICA,2000.0,4x2,ROJO,GASOLINA,
AUDI,Q3 TFSI,23900.0,PICHINCHA,2018.0,102000.0,AUTOMATICA,ELECTRONICA,1400.0,4x2,PLOMO,GASOLINA,
AUDI,Q3,23900.0,PICHINCHA,2018.0,102000.0,AUTOMATICA,ELECTRONICA,1400.0,4x2,PLOMO,GASOLINA,
AUDI,Q5,23900.0,PICHINCHA,2015.0,113404.0,AUTOMATICA,ASISTIDA,2000.0,4x4,PLOMO,GASOLINA,
AUDI,Q5 QUATTRO,23900.0,PICHINCHA,2015.0,113000.0,AUTOMATICA,ASISTIDA,2000.0,4x4,PLOMO,GASOLINA,
AUDI,Q5 QUATTRO,23000.0,PICHINCHA,2015.0,125000.0,TIPTRONIC,ELECTRONICA,2000.0,AWD,CAFE,GASOLINA,
AUDI,Q5 QUATTRO,23900.0,PICHINCHA,2015.0,95978.0,AUTOMATICA,HIDRAULICA,2000.0,4x4,CREMA,GASOLINA,
AUDI,Q5 HYBRID,22990.0,PICHINCHA,2014.0,94000.0,AUTOMATICA,HIDRAULICA,2000.0,4x4,PLOMO,HIBRIDO,
AUDI,A1,20990.0,PICHINCHA,2018.0,51000.0,AUTOMATICA,MECANICA,1400.0,4x2,ROJO,GASOLINA,
AUDI,A1,21400.0,AZUAY,2018.0,51000.0,AUTOMATICA,ASISTIDA,3600.0,4x4,NEGRO,DIESEL,
AUDI,A3,17800.0,PICHINCHA,2009.0,135000.0,MANUAL,HIDRAULICA,1800.0,4x2,AZUL,GASOLINA,
AUDI,A4,15500.0,PICHINCHA,2009.0,160000.0,AUTOMATICA,HIDRAULICA,1800.0,4x2,NEGRO,GASOLINA,
AUDI,A4,18290.0,PICHINCHA,2015.0,100200.0,AUTOMATICA,ELECTRONICA,1800.0,4x2,NEGRO,GASOLINA,
AUDI,Q3 TFSI,19900.0,PICHINCHA,2012.0,142000.0,AUTOMATICA,ELECTRONICA,2000.0,4x4,PLOMO,GASOLINA,
AUDI,Q5,15900.0,PICHINCHA,2010.0,156579.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,BLANCO,GASOLINA,
AUDI,Q3,17900.0,PICHINCHA,2013.0,170000.0,SPEEDTRONIC,ASISTIDA,3000.0,4x4,CREMA,HIBRIDO,
AUDI,Q5,19900.0,PICHINCHA,2012.0,141000.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,PLOMO,GASOLINA,
BAIC,X55 LUXURY,12990.0,PICHINCHA,2020.0,41300.0,AUTOMATICA,HIDRAULICA,1500.0,4x2,BLANCO,GASOLINA,
BAIC,X55 LUXURY,13990.0,NAPO,2022.0,40000.0,SPEEDTRONIC,ELECTRONICA,1967.0,4x4,MORADO,ELECTRICO,
AUDI,A6,11990.0,PICHINCHA,2002.0,164000.0,7G-TRONIC,HIDRAULICA,3000.0,AWD,PLOMO,GASOLINA,
AUDI,A4,12000.0,AZUAY,2002.0,91892.0,AUTOMATICA,HIDRAULICA,3400.0,AWD,VERDE,GASOLINA,
BAIC,D50,10990.0,SANTO DOMINGO DE LOS TSACHILAS,2022.0,80000.0,AUTOMATICA,MECANICA,5400.0,AWD,VINO,HIBRIDO,
AUDI,Q7,16900.0,PICHINCHA,2008.0,244000.0,STEPTRONIC,HIDRAULICA,3600.0,AWD,AMARILLO,GASOLINA,
BAIC,X35,11990.0,MANABI,2020.0,65000.0,MANUAL,ASISTIDA,2378.0,4x2,BLANCO,GASOLINA,
AUDI,Q5 QUATTRO,23900.0,PICHINCHA,2013.0,170000.0,TIPTRONIC,MECANICA,2000.0,AWD,NEGRO,GASOLINA,
AUDI,Q5 QUATTRO,23900.0,PICHINCHA,2013.0,96859.0,TIPTRONIC,HIDRAULICA,2000.0,AWD,PLOMO,GASOLINA,
AUDI,Q5 QUATTRO,25300.0,PICHINCHA,2014.0,84000.0,AUTOMATICA,ELECTRONICA,2000.0,AWD,PLOMO,GASOLINA,
AUDI,Q5,25800.0,PICHINCHA,2014.0,125000.0,TIPTRONIC,ELECTRONICA,2000.0,4x2,AZUL,ELECTRICO,
AUDI,Q5 QUATTRO,38500.0,PICHINCHA,2018.0,55000.0,7G-TRONIC,HIDRAULICA,2006.0,4x4,ROJO,GASOLINA,
AUDI,Q7,38700.0,GUAYAS,2016.0,128151.0,AUTOMATICA,ASISTIDA,3000.0,AWD,BLANCO,GASOLINA,
AUDI,Q7,39000.0,PICHINCHA,2015.0,96500.0,TIPTRONIC,MECANICA,2006.0,4x2,ROJO,GASOLINA,
AUDI,Q5 QUATTRO,40900.0,PICHINCHA,2018.0,66705.0,TIPTRONIC,HIDRAULICA,2000.0,AWD,NEGRO,GASOLINA,
AUDI,Q7,40000.0,COTOPAXI,2016.0,128000.0,STEPTRONIC,HIDRAULICA,3604.0,4x4,CREMA,GASOLINA,
AUDI,Q5 QUATTRO,44900.0,PICHINCHA,2018.0,49900.0,AUTOMATICA,ASISTIDA,2000.0,4x2,VINO,GASOLINA,
AUDI,Q5,44900.0,PICHINCHA,2018.0,50000.0,AUTOMATICA,ASISTIDA,2000.0,4x2,VINO,GASOLINA,
AUDI,Q7,44900.0,PICHINCHA,2015.0,95000.0,AUTOMATICA,ASISTIDA,3000.0,AWD,NEGRO,GASOLINA,
BAIC,X25,9000.0,PICHINCHA,2019.0,111000.0,MANUAL,ASISTIDA,1500.0,4x2,BLANCO,GASOLINA,
MAZDA,CX- 5 CORE,22900.0,PICHINCHA,2018.0,86841.0,TIPTRONIC,HIDRAULICA,2000.0,4x2,VINO,GASOLINA,
MAZDA,NEW CX-5 CORE,24500.0,PICHINCHA,2019.0,118000.0,AUTOMATICA,ELECTRONICA,2000.0,4x2,VINO,GASOLINA,
MAZDA,CX- 5 CORE,24900.0,PICHINCHA,2019.0,80000.0,MANUAL,HIDRAULICA,2000.0,4x2,PLOMO,GASOLINA,
MAZDA,CX- 5 CORE,24900.0,PICHINCHA,2019.0,114000.0,AUTOMATICA,MECANICA,2000.0,4x2,ROJO,GASOLINA,
MAZDA,CX 3 CORE,22800.0,GUAYAS,2023.0,16000.0,AUTOMATICA,ELECTRONICA,2000.0,4x2,PLOMO,GASOLINA,
MAZDA,CX-30 CORE,31900.0,PICHINCHA,2023.0,26000.0,AUTOMATICA,ASISTIDA,1998.0,4x4,PLOMO,GASOLINA,
MAZDA,CX- 5 CORE,30900.0,PICHINCHA,2023.0,30000.0,MANUAL,HIDRAULICA,2000.0,4x2,PLOMO,GASOLINA,
MAZDA,CX- 5 CORE,31400.0,PICHINCHA,2023.0,13000.0,MANUAL,ELECTRONICA,2000.0,4x2,AZUL,GASOLINA,
MAZDA,NEW CX-5 CORE,27900.0,IMBABURA,2020.0,76800.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,ROJO,GASOLINA,
MAZDA,CX- 5 CORE,29500.0,LOJA,2020.0,72000.0,AUTOMATICA,ASISTIDA,2000.0,4x4,ROJO,GASOLINA,
MAZDA,NEW CX-5 CORE,28900.0,PICHINCHA,2022.0,51200.0,TIPTRONIC,ELECTRONICA,2000.0,4x2,ROJO,GASOLINA,
MAZDA,CX30 CORE,27900.0,PICHINCHA,2023.0,11700.0,AUTOMATICA,ELECTRONICA,2000.0,4x4,PLOMO,GASOLINA,
MAZDA,CX-30 CORE,28600.0,PICHINCHA,2024.0,12000.0,AUTOMATICA,ELECTRONICA,2000.0,4x2,PLOMO,GASOLINA,
MAZDA,CX30 CORE,28900.0,PICHINCHA,2025.0,14500.0,AUTOMATICA,ELECTRONICA,2000.0,4x2,NEGRO,HIBRIDO,
MAZDA,CX- 5 CORE,26000.0,ESMERALDAS,2019.0,88000.0,MANUAL,MECANICA,4400.0,AWD,AZUL,DIESEL,
MAZDA,CX- 5 CORE,26990.0,PICHINCHA,2020.0,28000.0,MANUAL,ASISTIDA,2000.0,4x2,PLOMO,GASOLINA,
MAZDA,CX- 5 CORE,25900.0,PICHINCHA,2021.0,58000.0,AUTOMATICA,ELECTRONICA,2000.0,4x2,PLOMO,GASOLINA,
MAZDA,CX30 CORE,25800.0,GUAYAS,2024.0,19135.0,STEPTRONIC,ELECTRONICA,2000.0,4x2,PLOMO,GASOLINA,
MAZDA,CX-30 CORE,28900.0,PICHINCHA,2023.0,17334.0,AUTOMATICA,ELECTRONICA,2000.0,4x2,PLOMO,GASOLINA,
NISSAN,X-TRAIL ADVANCE,17990.0,IMBABURA,2015.0,172081.0,AUTOMATICA,ELECTRONICA,2500.0,4x2,PLOMO,GASOLINA,
NISSAN,X-TRAIL SENSE,18500.0,PICHINCHA,2016.0,99000.0,AUTOMATICA,MECANICA,2400.0,4x2,PLOMO,GASOLINA,
NISSAN,X-TRAIL SENSE,19600.0,PICHINCHA,2016.0,120000.0,AUTOMATICA,HIDRAULICA,2500.0,4x2,AZUL,GASOLINA,
NISSAN,X-TRAIL SENSE,18900.0,PICHINCHA,2017.0,123000.0,AUTOMATICA,ASISTIDA,2500.0,4x2,NARANJA,GASOLINA,
NISSAN,X-TRAIL XTREME,18300.0,PICHINCHA,2017.0,132000.0,AUTOMATICA,ELECTRONICA,2500.0,4x2,CAFE,DIESEL,
NISSAN,X-TRAIL SENSE,19990.0,PICHINCHA,2018.0,97000.0,CVT,ELECTRONICA,2500.0,4x2,BLANCO,GASOLINA,
NISSAN,X-TRAIL SENSE,19900.0,AZUAY,2018.0,109427.0,AUTOMATICA,ASISTIDA,2500.0,4x2,PLOMO,GASOLINA,
NISSAN,X-TRAIL SENSE,19900.0,PICHINCHA,2018.0,89122.0,AUTOMATICA,ASISTIDA,2500.0,4x2,BLANCO,GASOLINA,
NISSAN,X-TRAIL SENSE,18300.0,PICHINCHA,2019.0,150365.0,AUTOMATICA,HIDRAULICA,2500.0,4x2,PLOMO,GASOLINA,
NISSAN,X-TRAIL SENSE,19990.0,PICHINCHA,2019.0,115000.0,AUTOMATICA,ELECTRONICA,2500.0,4x2,PLOMO,GASOLINA,
NISSAN,X-TRAIL SENSE,20500.0,PICHINCHA,2015.0,83000.0,AUTOMATICA,HIDRAULICA,2500.0,4x2,NEGRO,GASOLINA,
NISSAN,X-TRAIL SENSE,20500.0,PICHINCHA,2017.0,100000.0,AUTOMATICA,ASISTIDA,2500.0,4x2,BLANCO,GASOLINA,
NISSAN,X-TRAIL XTREME,20500.0,PICHINCHA,2018.0,55000.0,AUTOMATICA,ELECTRONICA,2488.0,4x2,BLANCO,GASOLINA,
NISSAN,X-TRAIL SENSE,20990.0,IMBABURA,2018.0,83910.0,AUTOMATICA,ELECTRONICA,2500.0,4x2,PLOMO,GASOLINA,
NISSAN,X-TRAIL SENSE,20700.0,PICHINCHA,2018.0,75000.0,AUTOMATICA,HIDRAULICA,3649.0,4x2,VINO,GASOLINA,
NISSAN,X-TRAIL SENSE,20500.0,PICHINCHA,2018.0,129000.0,AUTOMATICA,HIDRAULICA,2500.0,4x2,BLANCO,GASOLINA,
NISSAN,X-TRAIL SENSE,21400.0,PICHINCHA,2019.0,55000.0,TIPTRONIC,ELECTRONICA,2500.0,4x2,NEGRO,GASOLINA,
NISSAN,X-TRAIL SENSE,21500.0,PICHINCHA,2019.0,100000.0,AUTOMATICA,ASISTIDA,2500.0,4x4,PLOMO,GASOLINA,
NISSAN,X-TRAIL,21490.0,PICHINCHA,2019.0,61208.0,AUTOMATICA,HIDRAULICA,2500.0,4x2,PLOMO,GASOLINA,
FIAT,ARGO TREKKING,15900.0,PICHINCHA,2023.0,40000.0,MANUAL,ELECTRONICA,1300.0,4x2,NEGRO,GASOLINA,
FIAT,ARGO TREKKING,15900.0,PICHINCHA,2023.0,40000.0,MANUAL,ELECTRONICA,1300.0,4x2,NEGRO,GASOLINA,
FIAT,ARGO TREKKING,12990.0,CHIMBORAZO,2022.0,53000.0,7G-TRONIC,ELECTRONICA,2200.0,4x4,ROSADO,HIBRIDO,
FIAT,ARGO TREKKING,14900.0,PICHINCHA,2023.0,80200.0,MANUAL,MECANICA,1300.0,4x2,PLOMO,GASOLINA,
FIAT,500X TREKKING PLUS,17500.0,PICHINCHA,2019.0,81000.0,MANUAL,HIDRAULICA,1400.0,4x2,BLANCO,GASOLINA,
FIAT,500X TREKKING PLUS,17800.0,PICHINCHA,2019.0,74000.0,AUTOMATICA,HIDRAULICA,1400.0,4x2,BLANCO,GASOLINA,
FIAT,500X TREKKING PLUS,18000.0,ESMERALDAS,2019.0,80000.0,AUTOMATICA,MECANICA,1400.0,AWD,BLANCO,GASOLINA,
DONGFENG,C31 PICKUP,10200.0,PICHINCHA,2022.0,60000.0,MANUAL,HIDRAULICA,1500.0,4x2,BLANCO,GASOLINA,
DONGFENG,RICH,17400.0,PICHINCHA,2024.0,41060.0,AUTOMATICA,ELECTRONICA,2400.0,4x2,PLOMO,GASOLINA,
DONGFENG,RICH,14800.0,PICHINCHA,2023.0,32886.0,MANUAL,ELECTRONICA,2400.0,4x2,PLOMO,GASOLINA,
CHERY,TIGGO 8 PRO,22600.0,PICHINCHA,2023.0,15000.0,AUTOMATICA,ELECTRONICA,1600.0,4x2,AZUL,GASOLINA,
CHERY,TIGGO 8 PRO,23900.0,PICHINCHA,2023.0,37000.0,AUTOMATICA,HIDRAULICA,1600.0,4x2,CELESTE,GASOLINA,
CHEVROLET,CAPTIVA PREMIER,20900.0,PICHINCHA,2023.0,23000.0,AUTOMATICA,HIDRAULICA,1500.0,4x2,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA LTZ,21500.0,PICHINCHA,2023.0,19000.0,AUTOMATICA,HIDRAULICA,1500.0,4x2,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA PREMIER,20990.0,PICHINCHA,2023.0,33000.0,AUTOMATICA,ELECTRONICA,1600.0,4x4,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA,22800.0,PICHINCHA,2023.0,20000.0,MANUAL,MECANICA,1500.0,4x2,NEGRO,GASOLINA,
DONGFENG,AX4,11900.0,PICHINCHA,2020.0,77000.0,MANUAL,HIDRAULICA,1500.0,4x2,BLANCO,GASOLINA,
TOYOTA,RAV 4,36500.0,PICHINCHA,2020.0,34000.0,AUTOMATICA,HIDRAULICA,2694.0,4x2,CREMA,GASOLINA,
TOYOTA,COROLLA HV HYBRID 1.8,33500.0,GALAPAGOS,2024.0,11000.0,4G MATIC,HIDRAULICA,2600.0,4x2,ROSADO,ELECTRICO,
TOYOTA,NEW RAV4 AC 2.0 5P,34190.0,PICHINCHA,2022.0,36000.0,MANUAL,HIDRAULICA,2000.0,4x2,BLANCO,GASOLINA,
TOYOTA,RAV 4,33900.0,PICHINCHA,2021.0,29000.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,PLOMO,GASOLINA,
TOYOTA,NEW RAV4 AC 2.0 5P,33900.0,PICHINCHA,2021.0,29000.0,AUTOMATICA,HIDRAULICA,2000.0,4x2,PLOMO,GASOLINA,
TOYOTA,FORTUNER,34900.0,PICHINCHA,2020.0,160000.0,AUTOMATICA,HIDRAULICA,2700.0,4x4,PLOMO,GASOLINA,
TOYOTA,NEW FORTUNER,33900.0,PICHINCHA,2019.0,138400.0,AUTOMATICA,ASISTIDA,2700.0,4x4,CAFE,GASOLINA,
TOYOTA,FORTUNER,34900.0,IMBABURA,2019.0,90000.0,MANUAL,HIDRAULICA,2700.0,4x4,PLOMO,GASOLINA,
TOYOTA,NEW FORTUNER,34900.0,PICHINCHA,2019.0,115000.0,MANUAL,HIDRAULICA,2700.0,4x4,BLANCO,GASOLINA,
TOYOTA,FORTUNER,34900.0,PICHINCHA,2019.0,115000.0,MANUAL,HIDRAULICA,2700.0,4x4,BLANCO,GASOLINA,
TOYOTA,FORTUNER,33500.0,PICHINCHA,2018.0,87447.0,AUTOMATICA,HIDRAULICA,2700.0,4x4,BLANCO,GASOLINA,
TOYOTA,FORTUNER,34990.0,CHIMBORAZO,2018.0,90000.0,MANUAL,HIDRAULICA,2700.0,4x4,CAFE,GASOLINA,
TOYOTA,FORTUNER,33500.0,PICHINCHA,2018.0,87447.0,AUTOMATICA,HIDRAULICA,2700.0,4x4,BLANCO,GASOLINA,
TOYOTA,COROLLA HV HYBRID 1.8,19800.0,PICHINCHA,2021.0,50365.0,AUTOMATICA,ELECTRONICA,1800.0,4x2,NEGRO,HIBRIDO,
TOYOTA,FORTUNER,16400.0,AZUAY,2008.0,289000.0,AUTOMATICA,HIDRAULICA,4000.0,4x4,BLANCO,GASOLINA,
TOYOTA,FORTUNER,17400.0,SANTO DOMINGO DE LOS TSACHILAS,2011.0,254000.0,AUTOMATICA,HIDRAULICA,2700.0,4x4,BLANCO,GASOLINA,
TOYOTA,FORTUNER,17800.0,PICHINCHA,2007.0,314582.0,AUTOMATICA,HIDRAULICA,4000.0,4x4,ROJO,GASOLINA,
TOYOTA,FORTUNER,19500.0,GUAYAS,2007.0,207000.0,MANUAL,HIDRAULICA,4000.0,4x4,NARANJA,GASOLINA,
TOYOTA,FORTUNER,19900.0,PICHINCHA,2011.0,197000.0,MANUAL,HIDRAULICA,2700.0,4x4,CREMA,GASOLINA,
TOYOTA,FORTUNER,19900.0,PICHINCHA,2011.0,197000.0,MANUAL,ASISTIDA,2700.0,4x4,CREMA,GASOLINA,
TOYOTA,FORTUNER,19900.0,PICHINCHA,2011.0,155000.0,AUTOMATICA,HIDRAULICA,2700.0,4x4,NEGRO,GASOLINA,
TOYOTA,FORTUNER,19500.0,PICHINCHA,2011.0,104000.0,AUTOMATICA,HIDRAULICA,2700.0,4x4,BLANCO,GASOLINA,
TOYOTA,AWT FORTUNER,19900.0,PICHINCHA,2011.0,222000.0,MANUAL,HIDRAULICA,2700.0,4x4,BLANCO,GASOLINA,
TOYOTA,4RUNNER,19900.0,PICHINCHA,2007.0,238000.0,AUTOMATICA,ELECTRONICA,1984.0,4x4,AMARILLO,GASOLINA,
TOYOTA,LAND CRUISER GX,10500.0,MANABI,2001.0,397273.0,MANUAL,HIDRAULICA,2400.0,4x2,BLANCO,GASOLINA,
TOYOTA,EKT HILUX 4X2 CS,15900.0,PICHINCHA,2011.0,185000.0,MANUAL,HIDRAULICA,2700.0,4x2,BLANCO,GASOLINA,
TOYOTA,HILUX CS 4X2,15900.0,PICHINCHA,2011.0,185000.0,MANUAL,HIDRAULICA,2700.0,4x2,BLANCO,GASOLINA,
